,Month,Day,Hour,Lat,Long,WindSpeed,Pressure,unique-key,distance,direction,gridID
10420,11,24,12,27.5,-30.1,45.0,1000,NICOLE-1998-14,67.14661564033656,47.55988555242788,2539.0
10421,11,24,18,27.2,-31.1,60.0,997,NICOLE-1998-14,64.79379748008417,23.638924601420236,2538.0
10422,11,25,0,26.9,-32.0,60.0,995,NICOLE-1998-14,59.15002997433416,11.504351875009899,2414.0
10423,11,25,6,26.6,-32.9,60.0,994,NICOLE-1998-14,59.288057774103585,331.66766462528625,2413.0
10424,11,25,12,26.3,-33.7,55.0,994,NICOLE-1998-14,53.669224341052704,215.5025896517002,2412.0
10425,11,25,18,26.0,-34.6,50.0,994,NICOLE-1998-14,59.559961011805534,213.04624996360843,2288.0
10426,11,26,0,25.7,-35.4,40.0,998,NICOLE-1998-14,53.90468375758026,217.23109442461958,2287.0
10427,11,26,6,25.5,-36.4,35.0,1000,NICOLE-1998-14,63.842289400388864,243.6254147970988,2286.0
10428,11,26,12,25.3,-37.3,30.0,1007,NICOLE-1998-14,57.863886694311205,263.7353457221343,2286.0
10429,11,26,18,25.2,-38.3,25.0,1009,NICOLE-1998-14,62.89017074281937,293.22184118783554,2285.0
10430,11,27,0,25.2,-39.2,25.0,1009,NICOLE-1998-14,56.28150564207617,308.5765464510702,2284.0
10431,11,27,6,25.3,-40.3,25.0,1009,NICOLE-1998-14,69.10661782461834,275.68591683436216,2283.0
10432,11,27,12,25.4,-41.7,30.0,1009,NICOLE-1998-14,87.71330734121851,252.6689326813401,2281.0
10433,11,27,18,25.6,-43.0,40.0,1005,NICOLE-1998-14,82.26345517547917,273.41909561129376,2280.0
10434,11,28,0,25.8,-44.1,50.0,1001,NICOLE-1998-14,69.88392706727964,313.15617726820267,2279.0
10435,11,28,6,26.3,-45.3,50.0,1000,NICOLE-1998-14,82.13276614938356,315.16042320370406,2401.0
10436,11,28,12,27.1,-46.2,50.0,1000,NICOLE-1998-14,78.3889545225405,157.96875898978806,2400.0
10437,11,28,18,28.0,-46.6,50.0,1000,NICOLE-1998-14,66.85628824738545,151.06617457647366,2522.0
10438,11,29,0,28.8,-46.5,45.0,1000,NICOLE-1998-14,55.62345710975946,222.10881447787827,2645.0
10439,11,29,6,30.0,-45.9,45.0,1000,NICOLE-1998-14,90.46187839050353,10.821561819813402,2769.0
10440,11,29,12,31.0,-44.9,55.0,1000,NICOLE-1998-14,91.22787579616056,79.18695647213215,2893.0
10441,11,29,18,31.8,-43.8,60.0,995,NICOLE-1998-14,85.25018807996797,70.52160254883673,3017.0
10442,11,30,0,32.6,-42.6,65.0,992,NICOLE-1998-14,89.34159854460128,83.62052865268721,3141.0
10443,11,30,6,33.1,-41.7,65.0,992,NICOLE-1998-14,62.64729263132983,188.4562268257614,3142.0
10444,11,30,12,33.8,-40.5,65.0,987,NICOLE-1998-14,84.432038957914,222.63166469136368,3266.0
